id_attivita,id_account_club,nome_club_sponsor,titolo,descrizione,stato,rapporto_completo,livello_attivita,causa,tipo_progetto,attivita_distintiva,finanziata_lcif,data_inizio,data_conclusione,persone_servite,persone_servite_limite,totale_volontari,totale_ore_servizio,totale_ore_servizio_capped,alberi_piantati,valuta_fondi_donati,totale_fondi_donati,fondi_donati_usd_capped,donazione_lcif,organizzazione_beneficiata,valuta_fondi_raccolti,totale_fondi_raccolti,fondi_raccolti_usd_capped,creato_da
SA-09184980,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,CONVEGNO SUGLI ASPETTI GIURIDICI DEL MATRIMONIO,Conferenza sugli aspetti giuridici del matrimonio tenuto dall'avvocato Marco Benacci.,Comunicato,True,Lions Club,Altro servizio umanitario,Formazione e istruzione degli adulti,False,False,2026-03-01,2026-03-01,35,35,4,13.00,13.00,,,,0.00,0,,,,0.00,Fabrizio Biagioni
SA-09184993,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,PATTO D'AMICIZIA  CON L.C. LUNI - DISTRETTO 108 IA2,Patto di Amicizia con L.C. Luni del Distretto 108 Ia2.,Comunicato,True,Lions Club,Altro servizio umanitario,Sensibilizzazione e istruzione e advocacy,False,False,2026-01-28,2026-03-28,80,80,8,40.00,40.00,,EUR,150.00,176.54,0,CHIESA DI NICOLA (Spezia),EUR,150.00,176.54,Fabrizio Biagioni
SA-09297111,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,LIONS DAY 2026,"Lions DAY  2025/2026, presso AEROPORTO DEI MARMI - CINQUALE (MS) - EFFETTUATI 25 screening per patologie posturali da nostro presidente dott. Massimo Pantani. Partecipato alle attività organizzare dal Distretto 108 La.",Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,False,False,2026-04-12,2026-04-12,25,25,4,48.00,48.00,,,,0.00,0,,,,0.00,Fabrizio Biagioni
SA-09303698,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,CAMPER DELLA SALUTE 2025/2026,CAMPER DELLA SALUTE  2025/2026. Screening sanitario effettuato con l'ausilio dei medici del Club ed amici. Prevenzione Diabetica n. 100 accessi per test diabetici. Postazione presso mercato di Marina di Carrara con l'ausilio del camper della Misericordia TOSCANA.,Comunicato,True,Lions Club,Diabete,Gruppo di supporto per diabetici,False,False,2026-04-16,2026-04-16,100,100,6,24.00,24.00,,,,0.00,0,,,,0.00,Fabrizio Biagioni
SA-09322753,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,IV^ RIUNIONE CONSULTIVA DISTRETTUALE.,QUARTA riunione consultiva del distretto 108 La -  VIAREGGIO,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-18,2026-04-18,,0,4,28.00,28.00,,,,0.00,0,,,,0.00,Fabrizio Biagioni
SA-09322762,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,Service per raccolta fondi restauro affresco Chiesa di Nicola (Sp),Visita al paese di Nicola di Luni con pranzo.,Comunicato,True,Lions Club,Ambiente,Donazione,False,False,2026-06-06,2026-06-06,100,100,10,50.00,50.00,,EUR,50.00,58.18,1,Città di Massa e Carrara,,,0.00,Fabrizio Biagioni
SA-09322815,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,ASSEMBLEA DEI SOCI DEL L.C. MASSA e CARRARA APUANIA,ASSEMBLEA DEI SOCI CON ELEZIONE DEL CONSIGLIO DIRETTIVO ANNATA LIONISTICA 2026/2027. ELETTO PRESIDENTE LA SOCIA LION MARIA LUISA PARENTI.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-09,2026-04-09,,0,14,28.00,28.00,,,,0.00,0,,,,0.00,Fabrizio Biagioni
SA-09440717,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,SERVICE MULTI CLUB - VOLARE SENZA LIMITI,"Service Volare Senza Limiti - presso ""aeroporto di Tassigano"" (Lucca), organizzato in collaborazione con altri Club della VI Circoscrizione. Far volere ragazzi e ragazze down.",Comunicato,True,Lions Club,Giovani,Donazione,False,False,2026-05-09,2026-05-09,20,20,2,24.00,24.00,,EUR,200.00,234.26,1,Associazioni dei ragazzi diversamente abili.,,,0.00,Fabrizio Biagioni
SA-09440691,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,SERVICE MULTI CLUB - VOLARE SENZA LIMITI,"Service Volare Senza Limiti - presso ""aeroporto del Marmi"" (Cinquale - Ms).",Comunicato,True,Lions Club,Giovani,Donazione,False,False,2025-09-06,2025-09-07,20,20,2,24.00,24.00,,EUR,200.00,232.98,1,Associazioni dei ragazzi diversamente abili.,,,0.00,Fabrizio Biagioni
SA-09440722,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,"CONFERENZA ""ANCHE IL FUTURO HA UN CLIMA"".","CONFERENZA ""ANCHE IL FUTURO HA UN CLIMA""- Con la partecipazione del Colonnello Mario Giuliacci.",Comunicato,True,Lions Club,Ambiente,Donazione,False,False,2026-05-09,2026-05-09,50,50,5,40.00,40.00,,EUR,1.00,1.17,1,Città di Massa e Carrara,,,0.00,Fabrizio Biagioni
SA-09605360,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,QUARTA  RIUNIONE LIONS CLUBS della  ZONA H - IV^ CIRCOSCRIZIONE.,RIUNIONE ZONA H - IV Circoscrizione - Distretto 108 La. EFFETTUATA  A VIAREGGIO PER IL COORDINAMENTO DEL SERVICE DELLA ZONA H - CINQUE GIORNI IN  IN LIBERTA'.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-05-28,2026-05-28,20,20,1,2.00,2.00,,USD,200.00,200.00,0,SERVICE ZONA H Annata Lionistica 2025-2026.,,,0.00,Fabrizio Biagioni
SA-09605274,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,CONSIGLIO DIRETTIVO DEL L.C. MASSA e CARRARA APUANIA,"CONSIGLIO DIRETTIVO PER DEFINIRE - ATTIVITA' DEL CLUB, PASSAGGIO DELLA CAMPANA varie ed eventuali,",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-05-11,2026-05-11,,0,8,24.00,24.00,,,,0.00,0,,,,0.00,Fabrizio Biagioni
SA-09605284,001Ns00000EDgRMIA1,MASSA E CARRARA APUANIA,CONGRESSO DISTRETTUALE.,CONGRESSO DEL DISTRETTO 108 La-,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-05-16,2026-05-16,,0,2,12.00,12.00,,,,0.00,0,,,,0.00,Fabrizio Biagioni
SA-07873527,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Riunione delle cariche,Riunione delle cariche a Torre del Lago Puccini: presentazione dei Service e degli Officer distrettuali,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-07-05,2025-07-05,,0,3,6.00,6.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-07956321,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,08/07/2025 I Riunione di Zona F,"Prima riunione di Zona F.
Presentazione del service di Zona F",Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,False,False,2025-07-08,2025-07-08,40,40,3,3.00,3.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-07956451,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,I Consiglio Direttivo di club,"I Consiglio Direttivo col seguente O.d.G. :
1- comunicazioni del Presidente;
2- proposte Service dell'annata;
3- aggiornamenti tesoreria;
4- apertura e Charter 10 ottobre;
5- varie ed eventuali.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-07-10,2025-07-10,30,30,10,1.30,1.30,,,,0.00,0,,,,0.00,Paola Poggi
SA-08227842,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,I Assemblea Soci,"I Assemblea Soci presso Hotel ""Croce di Malta"" a Montecatini Terme",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-11,2025-09-11,,0,16,3.00,3.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-08227932,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Raccolta fondi  per GIULIA Smile - Associazione,"Raccolta fondi a favore dell'associazione GIULIA Smile tramite acquisto di biglietti della lotteria creata dall'associazione per l'autofinanziamento
https://giuliasmile.org/",Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2025-09-24,2025-10-01,1,1,,,0.00,,EUR,291.00,338.98,0,,EUR,291.00,338.98,Paola Poggi
SA-08227988,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,2° Consiglio  Direttivo,2° Consiglio Direttivo ONLINE,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-06,2025-10-06,,0,12,300.00,300.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-08228016,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Charter Night,Presso l'Hotel Tettuccio di Montecatini Terme si è svolta la 2° Charter Night del Club.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-10,2025-10-10,,0,60,5.00,5.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-08228035,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Donazione a favore di  ISPRO,Donazione a favore di ISPRO (Istituto prevenzione e ricerca oncologica),Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2025-10-10,2025-10-10,,0,,,0.00,,EUR,500.00,586.00,0,ISPRO,EUR,500.00,586.00,Paola Poggi
SA-08228080,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,TROFEO LIONS Interdistrettuale 25° regata velica Lions,"Si è tenuto domenica 6 ottobre il 45° Trofeo Foce Magra, organizzato dal Club Nautico Foce Magra in collaborazione con il Club Multidistrettuale 108 Italy Lions Mare e il patrocinio del Comune di Ameglia. Il Club ha partecipato con la barca SIRILAXI del socio Oreste Benigni con a bordo il presidente Sara Bertelli e i soci Andrea Nannini e Luca Manna. Si tratta di un service a favore di ""Life on the Sea"" (Diffusione, cura, salvaguardia del mare).",Comunicato,True,Lions Club,Giovani,Sensibilizzazione e istruzione e advocacy,False,False,2025-09-28,2025-09-28,50,50,15,9.00,9.00,,EUR,280.00,326.17,0,,EUR,280.00,326.17,Paola Poggi
SA-08228199,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Service ZAINO SOSPESO,Raccolta materiale scolastico per famiglie in difficoltà del territorio,Comunicato,True,Lions Club,Giovani,Sensibilizzazione e istruzione e advocacy,False,False,2025-09-06,2025-10-05,50,50,,,0.00,,EUR,1100.00,1281.37,0,,EUR,1100.00,1281.37,Paola Poggi
SA-08228230,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Service INVISIBILIA,"1° Spettacolo di magia in Italia  al ""buio"" per ipovedenti  e non con il mago Francesco Micheloni.",Comunicato,True,Lions Club,Giovani,Sensibilizzazione e istruzione e advocacy,False,False,2025-10-11,2025-10-11,30,30,,,0.00,,EUR,500.00,586.00,0,,EUR,500.00,586.00,Paola Poggi
SA-08228283,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Salute mentale- Sensibilizzazione,Attività di sensibilizzazione sui Social per la GIORNATA MONDIALE DELLA SALUTE MENTALE,Comunicato,True,Lions Club,Altro servizio umanitario,Salute mentale e benessere,False,False,2025-10-10,2025-10-14,200,200,3,5.00,5.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-08641567,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Lotteria di Natale - raccolta fondi per La Forza di Nemo,"Lotteria natalizia a favore dell'associazione La Forza di Nemo, che opera sul territorio supportando persone affette da distrofia muscolare, sclerosi multipla, disfagia, autismo e altre problematiche purtroppo molto presenti nella comunità. 109 premi in palio da soci e da tanti negozianti del territorio hanno consentito la vendita di numerosi biglietti con un importante ricavato di 760?.",Comunicato,True,Lions Club,Altro servizio umanitario,Iniziative per i disabili,True,False,2025-12-11,2025-12-11,50,50,46,4.00,4.00,,EUR,760.00,879.03,0,La Forza di Nemo,EUR,760.00,879.03,Sara Bertelli
SA-08716971,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Conferenza di sensibilizzazione violenza femminile,"In occasione del mese dedicato alla sensibilizzazione contro la violenza femminile, abbiamo organizzato una conferenza a tema dal titolo ""Ti bacio quando torno"" con relatore Cataldo lo Iacono: attraverso il suo libro e con la sua coinvolgente capacità narrativa, l'autore ci ha fatto riflettere su un tragico caso di femminicidio e sui risvolti legali, psicologici e sociali di allora e di oggi. Il ricavato della serata è stato finalizzato ad una borsa di studio per le scuole superiori della provincia di Pistoia, istituita dalla III Circoscrizione in memoria del giovane Lorenzo Andreotti, scomparso improvvisamente a settembre e forte esempio di solidarietà e impegno verso la comunità pistoiese.",Comunicato,True,Lions Club,Giovani,Sensibilizzazione e istruzione e advocacy,False,False,2025-11-14,2025-11-14,,0,25,4.00,4.00,,EUR,200.00,231.65,0,,EUR,200.00,231.65,Paola Poggi
SA-08717024,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Casette della solidarietà LCIF Natale 2025,Acquisto di 56 casette della solidarietà come contributo alla Fondazione LCIF Natale 2025,Comunicato,True,Lions Club,Altro servizio umanitario,Altro,False,False,2025-10-15,2025-10-31,,0,,,0.00,,EUR,728.00,853.21,1,LCIF,EUR,728.00,853.21,Paola Poggi
SA-08717064,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,CaLEOndario dell'Avvento - raccolta materiale per Casa Famiglia e canile del territorio,"CaLEOndario dell'Avvento - supporto al tradizionale service del Leo Club Montecatini Terme con raccolta materiale da destinare ad una Casa Famiglia e ad un canile del territorio, per un valore di 200?",Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2025-12-01,2025-12-18,40,40,,,0.00,,EUR,200.00,231.32,0,"Canile Hermada, Casa Famiglia Piccoli Passi",EUR,200.00,231.32,Paola Poggi
SA-08722534,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Service natalizio T.O.N. Leo Club,"Donazione a favore del Tema Operativo Nazionale Leo, supportando nello specifico il Leo Club Montecatini Terme.",Comunicato,True,Lions Club,Assistenza nei disastri,Donazione,False,False,2025-12-01,2025-12-01,,0,,,0.00,,EUR,45.00,52.05,0,Leo Club Italia,EUR,45.00,52.05,Paola Poggi
SA-08722604,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Dolci di Natale Unione ciechi Arezzo,Acquisto di 10 box di biscotti natalizi a favore dell'Unione ciechi Arezzo,Comunicato,True,Lions Club,Vista,Donazione,False,False,2025-12-01,2025-12-01,,0,,,0.00,,EUR,70.00,80.96,0,Unione ciechi Arezzo,EUR,70.00,80.96,Paola Poggi
SA-08722618,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Riunione consultiva distrettuale,Riunione consultiva distrettuale a Pisa.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-15,2025-11-15,,0,4,5.00,5.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-08827492,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Sportivabilia - sponsorizzazione magliette evento,"Manifestazione dedicata all'inclusione sociale e sportiva per persone con disabilità tenutasi a Monsummano Terme (PT) presso gli impianti sportivi di Piazza Pertini. L'evento ha offerto tre mattinate di prove pratiche ,inclusi basket in carrozzina ,calcio e pallavolo adattata con il coinvolgimento di scuole e istruttori qualificati. Il nostro Club ha donato 50 magliette logate ufficiali per lo staff della manifestazione.",Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2025-10-17,2025-10-19,,0,5,,0.00,,EUR,305.00,357.46,0,Comune di Monsummano Terme,,,0.00,Paola Poggi
SA-08985981,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Fame - Raccolta alimentare per CRI Monsummano Terme,Raccolta alimentare presso Conad Monsummano Terme a favore delle famiglie bisognose del territorio sostenute da CRI di  Monsummano Terme.,Comunicato,True,Lions Club,Fame,Evento di distribuzione di alimenti alla comunità,False,False,2026-01-10,2026-01-10,,0,3,7.00,7.00,,EUR,320.00,376.62,0,CRI,EUR,320.00,376.62,Paola Poggi
SA-08986036,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Fame - Raccolta alimentare per CRI Monsummano Terme,Raccolta alimentare presso Esselunga di Montecatini Terme a favore delle famiglie bisognose del territorio sostenute da CRI di  Monsummano Terme.,Comunicato,True,Lions Club,Fame,Evento di distribuzione di alimenti alla comunità,False,False,2026-02-07,2026-02-07,,0,8,7.00,7.00,,EUR,770.00,918.78,0,CRI,EUR,770.00,918.78,Paola Poggi
SA-08986097,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,II Riunione di Zona F,"OdG:
Attività dei Club;
Presentazione Regolamento""Borsa di studi in memoria di Lorenzo Andreotti""
Informativa sui prossini eventi Distrettuali
Proposte di Service di Zona
Varie ed eventuali.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-01-29,2026-01-29,,0,2,3.00,3.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-08986267,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,IV Consiglio Direttivo di club,"O.d.G:
Organizzazione prossime iniziative;
Varie ed eventuali",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-02-19,2026-02-19,,0,10,2.00,2.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-09131798,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Luce nella tempesta 2,"Donazione a favore delle popolazioni colpite dal ciclone Harry in Sicilia, Calabria e Sardegna.",Comunicato,True,Lions Club,Assistenza nei disastri,Donazione,False,False,2026-03-09,2026-03-09,,0,,,0.00,,EUR,400.00,472.49,1,LCIF,EUR,400.00,472.49,Paola Poggi
SA-09131875,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,III Consiglio Direttivo di club,"- Organizzazione cena di Natale
- Varie ed eventuali",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-26,2025-11-26,,0,13,1.00,1.00,,,,0.00,0,,,,0.00,Paola Poggi
SA-09131934,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,V Consiglio direttivo di club,"-Lions Day 12/04/2026
-Ratifica dimissioni socio
-Organizzazione elezioni rinnovo cariche annata lionistica 2026/2027
-Varie ed eventuali",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-03-18,2026-03-18,,0,15,1.30,1.30,,,,0.00,0,,,,0.00,Paola Poggi
SA-09138192,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Cancro pediatrico,"Donazione a favore dell'Associazione ""Villaggio di Zia Caterina. dove la vita torna a brillare""  in occasione del III Consiglio Multidistrettuale Leo Italia.",Comunicato,True,Lions Club,Cancro infantile,Donazione,False,False,2026-02-12,2026-02-12,,0,,,0.00,,EUR,300.00,357.97,0,"""Villaggio di Zia Caterina. dove la vita torna a brillare""",EUR,300.00,357.97,Paola Poggi
SA-09138214,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Gardensia,Collaborazione con AISM Pistoia nella vendita di piante per sostenere la ricerca sulla  sclerosi multipla.,Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2026-03-08,2026-03-08,,0,,,0.00,,,,0.00,0,,EUR,300.00,354.37,Paola Poggi
SA-09359239,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Consegna uova di Pasqua LCIF,"Consegna uova di Pasqua LCIF all'associazione "" Pistoiese for Specials"" che promuove l'inclusione sportiva per persone con disabilità.",Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2026-03-30,2026-03-30,20,20,3,1.00,1.00,,EUR,104.00,122.85,0,Pistoiese for Specials,EUR,104.00,122.85,Paola Poggi
SA-09359311,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Lions Day 2026,"Giornata Lions Day in collaborazione con altri Clubs del Distretto, con i Services ""Volare senza limiti"" e"" Medici in piazza"" presso l'aeroporto del Cinquale(Massa).",Comunicato,True,Lions Club,Altro servizio umanitario,Iniziative per i disabili,False,False,2026-04-12,2026-04-12,30,30,3,9.00,9.00,,EUR,750.00,865.67,0,,,,0.00,Paola Poggi
SA-09359397,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Medici in piazza 2026,Giornata di visite mediche specialistiche gratuite alla comunità in collaborazione con LC Montecatini Terme e LC Montecatini Terme  Castello.,Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,False,False,2026-04-26,2026-04-26,103,103,10,10.00,10.00,,EUR,2215.00,2556.61,0,,,,0.00,Paola Poggi
SA-09359496,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Uova di Pasqua LCIF Pasqua 2026,Acquisto di 30 uova di Pasqua come contributo alla Fondazione LCIF - Pasqua 2026,Comunicato,True,Lions Club,Altro servizio umanitario,Altro,False,False,2026-03-02,2026-03-02,,0,,,0.00,,,,0.00,1,LCIF,EUR,390.00,460.68,Paola Poggi
SA-09359547,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Biglietti lotteria ISPRO,Vendita biglietti per lotteria distrettuale  a favore di ISRPO - Lemons in The Room - Rondine Cittadella della Pace,Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2026-02-16,2026-04-26,,0,,,0.00,,EUR,250.00,298.31,0,,EUR,250.00,298.31,Paola Poggi
SA-09597996,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Workshop borse uncinetto con LC Pistoia Fuorcivitaz,"workshop creazione  borse all'uncinetto  con apericena, in collaborazione con LC Pistoia Fuorcivitas a favore della fondazione  ""Mai soli"" ETS che sostiene persone con disabilità nello sviluppo di una propria autonomia.",Comunicato,True,Lions Club,Altro servizio umanitario,Iniziative per i disabili,False,False,2026-05-07,2026-05-07,30,30,,4.00,4.00,,EUR,170.00,199.12,0,,EUR,170.00,199.12,Paola Poggi
SA-09597974,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,Adozione alveare,Rinnovo adozione alveare presso Apicoltura Feri di Scandicci,Comunicato,True,Lions Club,Ambiente,Donazione,False,False,2026-04-23,2026-04-23,,0,,,0.00,,EUR,280.00,323.18,0,Apicoltura Feri,,,0.00,Paola Poggi
SA-09598044,001Ns00000EDgRMIA1,Monsummano Terme - Giuseppe Giusti,RACCOLTA TAPPI in plastica per centro diurno RAGGIO DI SOLE,"Raccolta di 56kg di tappi in plastica in collaborazione con Leo Club Montecatini Terme, a favore del centro diurno RAGGIO DI SOLE di Orbignano. I tappi vengono riciclati e col ricavato viene acquistato materiale per i laboratori dei ragazzi disabili ospiti, coi quali vengono realizzati diversi progetti e il mercatino del Centro.",Comunicato,True,Lions Club,Ambiente,Donazione,False,False,2025-10-23,2026-05-22,18,18,,,0.00,,EUR,100.00,117.20,0,centro diurno RAGGIO DI SOLE,,,0.00,Paola Poggi
